,Type,Name,Age,Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,PetScore,Emotion,Breed,Colors
1269,2,A Litter Of 2 Month-old Kittens,2,3,3,1,2,2,2,1,6,0,41326,116408a2e2c7bcf1ec88ceeba5e46214,0,"We recently adopted a female cat and later found that she was pregnant. Gave birth to a litter of 6 kittens which we have nurtured to health. We have neutered the mother cat but we simply cannot keep all of her babies. Help us out by making these playful little kittens a forever home, like how we did for their mother. The kittens are at the family home in Rawang but we will be more than happy to bring them out to PJ, where we work. Just let us know. :)",87f75c842,5,3,10,timid,Domestic Short Hair,"Black, Golden"
1270,1,Ã_Ã‚ÂŒÂèÂŒÃ¬Ã_Ã‚ÂŒÂèÂŒÃ¬,3,1,1,1,2,1,2,1,5,0,41335,446637e84a21d86126e1caf9b1f56530,0,ÃœÃ_Â‰ÃœÃ_Â‰ÃœÃ_Â‰,777f82721,5,4,7.5,playful,Mixed Breed,"Black, White"
1271,1,Aiko,2,2,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,6ca8ebdbd,2,1,6,content,Mixed Breed,Golden
1272,2,Lemonade,27,2,2,2,2,2,1,1,1,0,41401,651fa76749d5d4604276f49ab4248683,0,happy,9c178d0f4,4,4,5,scared,Mixed Breed,"Golden, Yellow"
1273,1,Lucy,2,2,2,1,2,2,2,1,1,0,41326,2ae41b8902b168368019806935c43b7b,0,Two Month Old Puppy looking for A Home. She is smart and cute and will love you unconditionally. Please Help her to get a Home !! :D,1bf4a2ca7,6,3,7,happy,Mixed Breed,"Brown, Golden"
1274,1,,8,1,3,1,1,1,2,1,1,0,41401,1705fc8378b7aefd2c4ed9185c1a48f0,0,He is a lovely pure breed Labrador looking for a loving and caring home. Only serious adopters will be considered..,e276617a4,3,2,8,happy,Labrador Retriever,Yellow
1275,1,"Ruby, Jade And Cole",1,3,2,1,2,1,2,1,3,0,41326,c955332089ee5afa8ea60af93d8a5d8c,0,"Adorable one month-old rescued pups looking for good homes! Ruby, Jade and Cole were found as newborns underneath a car parked outside our house, have grown under the care of kind fosterers (angels!!) and are ready for adoption. TheyÃ_Ã_Â»re strong, playful, and all show signs of an even temperament. For the past month, the puppies were raised by caring humans in a home with disciplined dogs, so theyÃ_Ã_Â»re well socialised. Their mum is a medium-sized stray with brindle markings. Let me know if you'd like to see them.",8facdc86a,5,2,5.5,happy,Mixed Breed,"Black, Brown"
1276,1,POLICE,61,1,2,2,2,2,2,1,1,0,41326,1ae5d4750ead8c036a37b675c33d3694,0,ovely puppy looking for a forever home.Pls view her real life if u are interested. Commitment to spay is compulsory . If u are interested to adopt pls contact KEVIN.,3d6f14681,2,4,5,timid,Mixed Breed,"Black, Brown"
1277,2,"Bindy, Tuula, Nemo",3,1,2,1,1,1,2,1,3,0,41326,585851d6976939c1014bff5dc59efdec,0,"We rescued these 3 adorable kittens from a dumping area near to our house. Their mother was hit by a car and died tragically on the spot leaving her kittens crying out for water and food. Please consider giving Bindy, Tuula, and Nemo safe home for the rest of their life.",6edf4f4fb,5,1,7.5,sad,Domestic Short Hair,"Cream, White"
1278,1,Chino,6,1,2,2,1,1,2,1,1,0,41326,b9f32ec0baf3bf6f42d6d33fbb7986ee,0,"Chino is being adopted by me as I saw it is not taken well of by his previous owner. After bringing him into my home, he is now much more cheerful. He love to stick around with people and is a good companion while you are doing your work alone. Looks after the house very well and never have had chew on any of my shoes and cloths that is expose to him. Interest please whatsapp or wechat.",3859838cf,4,4,3,timid,Mixed Breed,"Black, Brown"
1279,1,,2,3,2,1,2,2,2,1,4,0,41332,9fc95c2498ef8d6a31664ee13952224b,0,Cute puppies for adoption. Location Seremban,410490c8d,5,4,8,sad,Mixed Breed,"Brown, Cream"
1280,1,Rex,8,2,3,1,1,2,2,1,1,100,41326,f09bb1ac21a332b73ef3d90e4caaf96d,0,"Hi.. Please help to find this lovely dog a home. She was abondon at a vet clinic due to virus illness. She has fully recovered the next day and got her first vaccination from the kind vet. Kindly find her a home. She is very friendly, intelligent and playful. Do contact me via sms Thank you",1e5aeb31d,2,2,7,happy,Mixed Breed,"Black, Brown"
1281,2,,12,1,2,1,3,3,3,1,1,0,41326,16822a08ba6e91435b947c3257570894,0,This is the second cat we are trying to get adopted! He's cute and clingy with pretty blue eyes. Seriously very affectionate and would love to have a home to sleep in!,e5aa922d9,2,4,2,content,Domestic Short Hair,"Brown, White"
1282,2,Clara,4,2,1,1,2,2,2,1,1,0,41401,45913f9a39b989a7c554be66403f0d45,0,"Clara is a little mischievous yet playful little beauty. She is adorable ,lovely,cute! And she will surely lighten up your day with her lovely ness! We hope to find her a home with full of love and care. Please kindly contact me for more information :)",cf574d89c,5,3,8.333333333,"happy,playful",Domestic Short Hair,"Golden, Cream"
1283,2,Ziggy,144,1,3,1,1,1,1,1,1,0,41401,36bd779cd51ca8bb457f6fadd55f0d04,0,"Ziggy has the softest golden coat.A very friendly cat.Great personality like a ragdoll type. Never Scratched anyone. very trusting and loyal.Although 13 years old, he's still playful and mothers my other cats.very good with kids( even if they're rough).he's quite fat and looks so cute still. I'm very sad to give him away but due to our finances we have no choice. He has given us so much love and joy in our lives and we hope that whoever adopts ziggy, he will give them that love too.",98c1efd96,5,2,3.625,mean,Mixed Breed,Golden
1284,2,Boi Boi,24,1,2,2,1,1,2,1,1,0,41401,aebc207710fcea5f612af6147a0f1b98,0,"Hi guys, i very sad but i have to let my cat for adoption. He is 2 years old. Very obedient and affectionate and he is an indoor cat. He very friendly and playful. Hope to find a good owner. Anyone interested to find a good companion, feel free pm me.",d5262ce2b,4,4,1,mean,Singapura,Golden
1285,1,More Little Blackies,1,3,2,1,2,2,2,1,6,0,41326,5788b8639ed178795510a8cbe72ccc28,0,"4 black pup avilable for adoption - 3 males and 1 females. We also have another two female black puppies that look similar from another litter, also available for adoption. If interested, please contact Jocelyn at. Thank you.",96b39751e,4,2,7,sad,Mixed Breed,Black
1286,2,Trinky,10,1,1,1,1,1,3,1,1,0,41326,88a21c30883ab70a93e09035e0a9a754,0,"We rescued Trinky from the street. He was lost and looked distress. He is looking for a loving home. If you are interested, please contact me.",5f68fcd05,3,3,5,timid,Tabby,"Black, White"
1287,1,Four Month Female Shih Tzu,4,2,1,2,1,1,2,1,1,0,41326,14f9c3282bb0facb0781062a2efe8382,0,"i work long hours and hope someone can give give her more attention. Comes with brush, water tumbler, pee pee pad and dog food. Very healthy and has finished 2 vaccines. would appreciate a small fee if able.",e9e82ad8f,2,1,6.5,playful,Shih Tzu,"Black, Brown"
1288,2,"Meyo(Male),Mei(Female)",9,1,2,2,1,2,1,1,2,0,41401,9b64ae3f01201f48c0d9e8aa89b1a45c,0,They are lovely and sticky. They love following you around and sleep with you whenever you are on the bed. aaah :) They are enthusiastic and very very friendly.,25fb57849,5,2,3,playful,Egyptian Mau,"Brown, Gray"
1289,1,Charcoal,27,1,2,2,3,3,2,1,1,0,41324,0505d8c9a2c2d3f5811a30fa3483e322,0,"Charcoal was adopted 2 years ago as my husband relative unable to take care of the puppy. Charcoal been living with us at our Studio about 2 years plus and recently we force to move our studio to the Shoplot outside and there's no place for them to stay in the new studio. We temporary move them to our house (, Jalan Asean 1/2, Taman Asean Melaka) But my father in law don't like animal, We attempt to persuade my father in law to accept them but he insist want us to abandon them. T_T We wish to find a new owner for him or temporary fosterer to take care for us. We willing to pay reasonable price for dog food and we hope to keep in touch in Whatsapp or Wechat so that we can get Charcoal status update in future. :D",502d58dea,4,1,3,playful,Mixed Breed,Gray
1290,1,Sofie,72,2,2,3,3,3,2,2,1,0,41401,27083c7f0a040994ca84395f4b17d80b,0,"Sofie was found at the ground floor of apartment block .according to security guard ,she was there from morning to night and nobody claim her back . Cleaner said she had been put in the garbage room. After took her back , realised she was pee with lil bleed. Brought her to vet the next day, doctor claimed that she has skin allergy. she need to apply eye drops daily since she has dry eyes. She lost 2 teeth ,not sure about her age. Doctor checked her paws (refer to photo) , maybe the result of long term in cage. Sofie is a friendly ad loving dog. Suspected been abandoned by owner. We see sadness in her eyes. She need a responsible owner which accept her age, her sickness , her imperfect , to let her stay with you for the rest of her life. We hope that new owner could bring her to spay.",a0c15424b,6,0,10,playful,Mixed Breed,"Cream, Gray"
1291,2,Mimi,2,2,2,1,2,2,2,1,1,0,41327,4f730224c4425d230360cd399ff6cf13,0,"Female kitten for free adoption. She is around 2 1/2 month, Very healthy appetite & eat both kibbles & wet food If you are interested in giving a home to this lovely kitten, kindly contact me at",0b807a7dd,1,3,7,sad,Mixed Breed,"Black, Brown"
1292,2,Lolipop,3,1,1,2,1,1,2,1,1,50,41326,1d3441a8f19d8fc42969688b4d2be2f6,0,"The only survival among 6 kittens. Litter of 6 in a box abandoned outside a customer's doorsteps, For more information, pls contact, office hour Mon-Thur 9am-6.30pm, Sat-Sun 10am-4.30pm. Thx",abd7dcf2c,3,2,8,sad,Mixed Breed,"Yellow, White"
1293,2,2 Cute Kittens,1,2,1,1,2,1,2,1,2,0,41326,90ec91e2dec6da0ab52204ed17b5a994,0,"Two adorable female kittens for adoption to good homes. The mother was a stray who came to our door looking for food, she ended up having three kittens in my neighbour's shed. We brought the family into a small room in our home, we are keeping one of the babies but unfortunately we are unable to keep them all as we already have 2 indoor cats. I have taken the family to my regular vet to be dewormed and health checked, the mother also received vaccinations. The kittens are 5 weeks old as of 31 March so they wont be ready for pickup for another few weeks, but you are welcome to come and see the kittens if you are interested in taking them(one or both). The kittens are all using the litter box and starting to eat kitten food. All the babies are active and playful and are learning how to use a scratching post.",9feae89ad,7,2,7,"playful,timid",Domestic Short Hair,"Black, Gray"
1294,1,Bonnie,5,2,2,2,1,1,2,2,1,0,41326,3b074cadd2350de62dca7056b9bab6f4,0,"FOR serious adopters only! If you are interested in adopting, kindly contact ==> Call/ SMS to ALVIN ()",30bfebc76,5,1,3,"sad,scared",Mixed Breed,Black
1295,2,Baby A.J. & Baby Choki,2,2,2,1,2,2,2,1,2,0,41401,b785d9d3abe76a4d5ac3e285cebef578,0,"Their plight was highlighted by Supermutts, a PF member. The mommy & 6 kittens was left on the doorstep of a post office in Bangsar. By the time I went and rescued them, only 2 of the kittens are left. I hope the rest have been adopted by responsible cat lovers. (Their story can be read here in the hall of shame segment: ) As the kittens have started to be weaned off their mother's milk, I am now looking for potential adopters to take them in. All 3 should preferably be adopted together, but if that isn't possible, then the kittens must be adopted together as they shouldn't be separated. All 3 are gorgeous & healthy, the mother is very manja & the kittens are very active :) All are litter trained. Those interested do e-mail me an intro of yourself, tq.",f600bc8d1,9,3,4,mean,Domestic Short Hair,"Black, Cream"
1296,2,Ã_Â¢ÂŒÂùÂŒ_ Esenia Love Ã_Â¢ÂŒÂùÂŒ_,1,2,2,1,2,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,"Introducing beautiful little Esenia! Ã_Â»Â« Female kitten, 4 weeks old. Dilute cream coat, mummy was a full blue tortie cat. Ã_Â»Â« Esenia is an avid explorer, she's quick to adjust and loves loves LOVES to play! Her favourites here are our make-shift cardboard tunnels and string toys / balls. She can be lightning quick chasing them. Ã_Â»Â« She is an observer and has started climbing onto our laps. She likes her head / ears rubbed in grooming motion. She will make a good playmate for anyone wanting an active baby. Ã_Â»Â« Healthy, has been de-wormed (once), is still too young to be vaccinated. Already clever with the litter-box and able to eat kibbles independently. ***[IMPORTANT] Note for potential adopters*** Ã_Â„Â† Esenia must be kept % indoors for her own safety. Apartments must be cat-safe. Ã_Â„Â† Spaying is compulsory (when she's older). There will be a reimbursable fee, please inquire. Ã_Â„Â† Premium food feeding only (no Whiskas, Friskies etc). This is for any cats long term welfare. Please drop me an email or call if you feel that you may be just the right person for this girl. Thank you!",de08c8d31,5,1,7,timid,Mixed Breed,"Cream, White"
1297,1,Tiger,60,1,3,1,1,1,2,1,1,0,41401,891ea83fd4fa94d4471b77805ddb4d10,0,"We got tiger when he was a puppy, a beautiful breed and he has not failed to give my family so much joy and happiness. I am moving and will not be able to bring tiger along. I would like to find someone who appreciates Rottweiler and will give the same amount of love that myself and my family has given to him.",1368f0b22,2,3,3,"sad,scared",Rottweiler,Black
1298,2,Snowflake,2,1,2,2,2,2,2,1,1,0,41327,6970137ea113decfdcf41f81b3e68568,1,"I just found Snowflake at a local Tesco carpark, earlier today. He was so hungry and thirsty but he could not find any food or drink there. I brought him home afraid that he might get hit by a car. There was also no sign of him having siblings or a mother. He is very healthy and is able to eat dried food, kibbles, or even wet food. He is already litter-trained. Besides that, he is very active and loves to explore new environment. At this young age, he is extremely playful and he keeps interacting with me as well as giving my cat kisses. However, i can only foster him for another week as i will be leaving Malaysia next week. Hopefully, someone will adopt him before i leave. The current location is Tronoh, Perak. I could deliver him to Ipoh or Penang or other states for free if you are really interested in keeping him. For fast response, contact me via PM.",d8d014d03,16,4,5.333333333,content,Domestic Medium Hair,"Gray, White"
1299,2,Ashcroft,1,2,2,2,2,2,2,1,5,0,41401,7c41b29bb79fef47fbb122c1a555982d,0,Cat for adoption,eff541eff,5,2,6.25,timid,Tabby,"Golden, Yellow"
1300,2,Pishi,18,1,3,1,1,1,2,1,1,0,41326,8624fa670e185c16ae78038397fb1091,0,"Pishi is look like black panther, very intelligent and so playful. We found it 1.5 years ago when he was small kitten and lost his mother. He has been brought up in our apartment and is very healthy. Since we are going to leave country, we looking for safe home for him.",cd565b4f7,5,4,4.5,content,Domestic Short Hair,Black
1301,1,Ha Ha (Toy Poodle),12,1,1,2,1,1,2,1,1,300,41326,225d19c861c7c5d20a9c3ba1b2d37753,0,"Ha Ha belongs to my friend who migrated to another country. I couldn't care for him as i have got a few other dogs of my own. He is very playful and active. He has been given three vaccinations and do not need to be vaccinated until 28th December . Note that he barks so will be a very good guard dog. Once bonded, he is a lovable companion. He can get along with other dogs as long as they can get along with him. However, he's not ok with cats. I do hope Ha Ha can find a good home where he is loved and taken care of. Do call or message me at.",0e922caab,5,0,7,content,Poodle,Brown
1302,2,Blue Kittens,1,2,2,1,1,1,3,1,4,0,41330,530f57b53cb3199e1d5e67733ddc0876,0,"Beautiful Russian Blue-mixed MaMa Cat gave birth to a litter of four cute female kittens. If you are able to give any of these sweet babies a home, please contact: Sandy ChanÃ_Ã_Â† ",9d602bd84,5,3,8,sad,Mixed Breed,Gray
1303,2,Whitey,2,2,1,1,2,1,2,1,1,0,41326,62d584fd10cc94cb5f9491daf375f50e,0,"Whitey is a stray kitten looking for a home. She is approx 2.5 months old. Whitey is active, playful and not choosy with food. She has been de-flea, dewormed and knows how to use the litter box. With your loving care, she will become a healthy and wonderful companion. Please call or watsapp me as I seldom check my email. Thank you.",5eec2fedc,6,2,8.5,sad,Domestic Short Hair,"Black, Brown"
1304,2,Oyen N Stripe,6,3,1,2,2,2,2,1,2,0,41326,966c41ae3a2427fd7882e899525f8b4e,0,Please adopt this cat. I have to to let go them because i am too busy to take care of them. Both are active and healty.,0a1b56e66,4,2,8.5,playful,Domestic Medium Hair,"Black, Yellow"
1305,2,Travel,4,2,2,1,2,2,1,1,1,0,41326,fff59afa6278380c938b2a5880ecae79,0,"Travel is loving,playful and she needs a home that is comfy and a loving family.",c720ee024,6,2,5.166666667,playful,American Shorthair,White
1306,1,Mandi,8,2,2,1,1,1,1,1,1,0,41326,2e53c8cd2454a77eb195a039ee28b8f6,0,Mandy is abandoned stray. Very healthy. .beautiful coat. Friendly and good watch dog. Do open your heart to give her a home.,12c65f314,4,4,4.5,scared,Mixed Breed,Brown
1307,1,Melon,0,1,2,1,2,2,2,1,1,50,41326,06bf1fc31ffb69004a3aa051af49a6f8,0,"Melon, a male was rescued last Saturday. Still coping with the pack. A sibling of Peaches, it's mother and two siblings are still loitering in the neighbourhood waiting to be rescued.",df1d3b1ec,1,4,10,content,Mixed Breed,Brown
1308,1,Mimi,60,2,2,1,1,1,1,2,1,0,41326,275db2fab8dea7988d62be024d73dbad,0,"Looking for adopter for this beautiful girl; Mimi was rescued on the 29th of August from Jalan Pudu after her puppy was killed by a truck. When Dennis (her rescuer) and I rescued her she had an enlarged spleen that indicated some sort of infection. She was treat by Dr Tan at Vetenary Essential Services at Kota Damansara. After she recovered, she was spayed and has been given her vaccination. On the 21st of September she was diagnosed with TVT with slight vaginal bleeding. It was not prominent earlier and showed up much later. Since then, she is being treated for it and has already been given her first injecfion (she has 3 more to go). Mimi has a good temperament with a laid-back behaviour. She basically just lazes around and is very calm around people. She is also quiet and hardly barks (ive not heard her bark yet). Please help us look for a home for her; at the moment she is kept at the vet.",f48b3cebb,3,4,6,playful,Mixed Breed,Brown
