,PetID,AdoptionSpeed,Type,Age,Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,VideoAmt,PhotoAmt,State,Breed,Colors
5650,4082acebb,4,1,24,1,2,3,1,1,3,1,1,200,0,1.0,41324,Poodle,Cream
5651,fa97a865d,1,2,60,1,2,2,1,1,1,1,1,0,0,1.0,41327,Domestic Short Hair,Yellow
5652,4d1d8655a,2,1,2,2,2,2,1,1,3,1,1,0,0,1.0,41326,Mixed Breed,"Black, White"
5653,82c51a95a,1,1,5,1,1,2,1,1,2,1,1,0,0,1.0,41326,Poodle,Brown
5654,ed30f663e,0,1,1,1,2,2,1,1,2,1,1,0,0,2.0,41326,Mixed Breed,Brown
5655,28cf4a84d,1,1,24,1,2,1,3,3,3,1,1,0,0,1.0,41326,Mixed Breed,"Black, Brown"
5656,27ec72a29,4,1,2,2,3,1,2,1,2,2,1,0,0,2.0,41401,Mixed Breed,Black
5657,4f4f3cd98,4,2,11,1,2,1,1,1,2,1,1,0,0,3.0,41326,Domestic Short Hair,"Black, Gray"
5658,1a2c23d4c,1,2,4,1,2,1,1,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Yellow, Cream"
5659,5f1a700fd,3,1,3,2,2,2,2,1,2,1,1,0,0,6.0,41326,Mixed Breed,"Black, Brown"
5660,99be827e6,2,1,1,2,2,1,2,1,2,1,1,15,0,3.0,41326,Mixed Breed,Brown
5661,4e37bb1e2,4,1,3,1,2,2,1,1,3,1,1,0,0,1.0,41327,Mixed Breed,"Black, Brown"
5662,6c121d784,1,1,36,1,2,1,1,1,2,1,1,0,0,1.0,41401,Labrador Retriever,Cream
5663,af1c2888d,2,2,1,2,1,2,2,2,2,1,1,0,0,2.0,41401,Domestic Medium Hair,White
5664,4f7932c0d,1,1,2,2,2,2,2,1,2,1,1,0,0,3.0,41327,Mixed Breed,"Black, Brown"
5665,eee3ab446,1,1,18,2,2,2,1,1,2,1,1,350,0,5.0,41401,Dalmatian,"Black, White"
5666,35a62a8b1,4,1,3,2,2,1,2,2,2,1,1,0,0,1.0,41401,Mixed Breed,Black
5667,37884b086,4,2,1,1,2,2,2,1,2,1,2,0,0,17.0,41401,Bombay,"Black, Brown"
5668,a9fb31e59,2,1,2,3,2,1,2,1,2,1,3,0,0,4.0,41401,Mixed Breed,"Black, Brown"
5669,c4f6cca8a,2,1,2,1,2,1,2,1,2,1,1,0,0,1.0,41326,Mixed Breed,"Black, Brown"
5670,838e46496,1,2,24,3,2,1,3,3,3,1,6,0,0,1.0,41326,Mixed Breed,"Golden, Cream"
5671,b8f60eb7e,4,1,36,1,2,2,3,3,1,2,1,0,1,1.0,41327,Mixed Breed,Brown
5672,c37d5c957,4,2,6,2,2,1,1,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Black, White"
5673,c749028bb,3,1,72,2,3,2,1,1,3,1,1,0,0,1.0,41401,Golden Retriever,Cream
5674,d67619580,1,1,2,3,3,1,3,3,3,1,2,0,0,1.0,41330,Mixed Breed,Black
5675,182aa4a29,1,2,2,3,3,2,1,1,2,1,3,0,0,6.0,41401,Mixed Breed,"Brown, Gray"
5676,e17f6ac56,3,2,2,1,1,1,2,2,1,1,1,0,0,4.0,41326,Mixed Breed,"Black, White"
5677,cda31e59d,4,1,3,1,2,2,1,1,2,2,1,200,0,3.0,41330,Mixed Breed,"Brown, Cream"
5678,46fdbf640,3,1,2,2,2,2,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,White
5679,c565589a8,2,1,2,1,2,2,1,1,2,1,1,0,0,4.0,41326,Mixed Breed,Brown
5680,87143ebd2,1,2,2,1,2,1,2,1,2,1,1,0,1,2.0,41401,Domestic Short Hair,"Black, Gray"
5681,ab2e61df2,2,1,1,1,2,2,2,1,2,1,1,0,0,6.0,41401,Mixed Breed,Gray
5682,61fa7980d,2,1,24,1,2,3,1,1,1,1,1,0,0,7.0,41326,Mixed Breed,"Yellow, Cream"
5683,e633386b0,4,1,1,2,1,2,2,1,1,1,1,0,0,1.0,41326,Mixed Breed,"Black, Brown"
5684,643eab5c6,2,2,12,1,1,2,1,1,1,1,1,50,0,1.0,41326,Tuxedo,Black
5685,e96d122ed,1,2,3,2,1,1,2,2,2,1,1,0,0,1.0,41401,Domestic Short Hair,Black
5686,2aaa0c8b6,2,1,2,2,2,1,2,1,2,1,1,0,0,1.0,41330,Mixed Breed,"Brown, White"
5687,020cd1d50,3,1,11,2,2,1,1,1,1,1,1,0,0,9.0,41326,Mixed Breed,Golden
5688,1b871dbaa,4,1,10,3,2,2,3,3,3,2,5,0,0,1.0,41326,Mixed Breed,"Black, Brown"
5689,1dfcfe139,2,2,4,1,2,2,1,1,1,1,1,0,0,5.0,41326,Domestic Medium Hair,White
5690,9bb035799,4,2,3,1,2,1,2,1,2,1,1,0,0,2.0,41326,Domestic Short Hair,"Golden, Cream"
5691,88dbaffe0,2,1,1,2,2,2,3,3,2,1,1,0,0,1.0,41326,Mixed Breed,"Black, White"
5692,9a609ef71,2,2,4,2,3,2,2,2,3,1,1,0,0,3.0,41326,Domestic Medium Hair,"Black, Yellow"
5693,8411ba490,2,2,9,1,3,1,1,1,2,1,1,0,0,5.0,41326,Siamese,"Brown, White"
5694,45f72b10b,3,2,6,2,1,1,1,1,2,1,3,0,0,3.0,41326,Domestic Medium Hair,"Black, Yellow"
5695,1a2c91362,2,1,9,2,2,1,1,3,1,1,1,0,0,1.0,41401,Mixed Breed,"Black, Brown"
5696,ecfcb4430,4,1,2,3,1,1,2,1,2,1,4,0,0,5.0,41326,Mixed Breed,"Black, Brown"
5697,ffb6a7f5d,1,1,1,2,2,1,2,2,2,1,1,0,0,5.0,41326,Mixed Breed,"Black, Brown"
5698,fe9307848,4,1,11,1,2,2,1,3,3,1,1,0,0,3.0,41326,Mixed Breed,"Brown, White"
5699,a43540943,1,2,2,2,1,1,2,2,2,1,3,0,0,3.0,41401,Domestic Short Hair,"Black, Brown"
5700,c7c6fc160,4,2,5,1,2,2,1,1,2,1,1,30,0,1.0,41326,Tabby,"Black, Brown"
5701,e66d0c392,2,2,6,3,1,2,1,1,1,1,2,0,0,5.0,41401,Domestic Medium Hair,"Brown, White"
5702,056768390,3,2,12,2,2,1,1,1,1,1,1,45,0,4.0,41326,Tortoiseshell,"Black, Brown"
5703,14bff008a,2,2,2,1,2,1,2,2,2,1,1,0,0,1.0,41325,Mixed Breed,"Black, White"
5704,e940019a3,4,2,3,2,2,3,2,1,2,1,1,400,0,1.0,41326,Persian,"Black, Golden"
5705,7342eafeb,2,1,48,2,1,1,1,1,1,1,1,100,0,5.0,41335,Jack Russell Terrier (Parson Russell Terrier),"Brown, Cream"
5706,24787403d,3,2,4,2,2,2,2,2,2,1,1,0,0,4.0,41336,Oriental Short Hair,Cream
5707,57189db08,3,2,24,1,3,3,3,3,3,2,1,0,0,2.0,41401,Maine Coon,"Black, Gray"
5708,8566a1bd5,1,2,1,3,2,2,2,2,2,1,4,0,0,8.0,41401,Domestic Medium Hair,"Brown, Yellow"
5709,4ac37cc7d,4,2,12,1,2,1,2,2,1,1,2,0,0,0.0,41401,Mixed Breed,"Golden, White"
5710,6ca8be82b,4,1,3,2,2,1,1,1,2,1,1,0,0,4.0,41326,Mixed Breed,Brown
5711,ebd16285e,3,2,9,2,2,1,2,2,2,1,1,0,0,5.0,41326,Domestic Short Hair,Black
5712,bed0c276d,2,2,15,2,2,1,2,2,2,1,1,0,0,2.0,41336,Domestic Short Hair,"Black, Brown"
5713,c82705cf4,4,1,36,2,1,3,1,1,3,1,1,0,0,4.0,41335,Mixed Breed,"Black, Gray"
5714,4bff1ab0b,1,2,1,3,2,1,2,2,2,1,2,0,0,1.0,41326,Oriental Short Hair,"Black, Gray"
5715,a9eef9dca,4,2,1,2,2,1,3,3,3,1,1,0,0,1.0,41330,Applehead Siamese,"Black, White"
5716,639a4bcfd,4,1,2,1,2,1,2,2,2,1,1,0,0,3.0,41326,Mixed Breed,"Brown, Cream"
5717,bd18b6cf6,0,2,12,2,2,1,1,1,1,1,1,0,0,5.0,41401,Domestic Short Hair,"Black, White"
5718,d3077e6b1,3,1,3,3,2,1,2,1,2,1,7,15,1,14.0,41326,Mixed Breed,"Brown, Golden"
5719,d4bdcd89c,2,2,3,1,2,1,2,1,2,1,1,0,0,6.0,41326,Domestic Short Hair,"Black, White"
5720,3308b3980,3,2,7,3,2,1,2,1,2,1,2,0,0,3.0,41401,Domestic Short Hair,"Gray, White"
5721,4effbea00,3,1,24,1,2,2,1,1,2,1,1,100,0,2.0,41336,Mixed Breed,"Black, Brown"
5722,2cf927db8,0,1,12,1,2,1,2,1,2,1,1,0,0,2.0,41326,Mixed Breed,"Brown, White"
5723,2256216b1,4,2,6,2,2,1,2,2,2,1,1,0,0,2.0,41326,Domestic Short Hair,"Black, Yellow"
5724,fda10b9ed,0,1,96,1,2,2,1,3,3,1,1,0,0,3.0,41401,Mixed Breed,"Brown, Gray"
5725,4d7111b92,2,1,48,2,1,3,1,1,1,2,1,250,0,2.0,41401,Bedlington Terrier,Brown
5726,2dfaf69b5,3,1,24,2,2,2,3,1,1,1,1,0,0,1.0,41401,Mixed Breed,"Black, White"
5727,89d4cef63,2,1,8,2,2,1,3,1,2,1,1,0,0,1.0,41401,Mixed Breed,"Black, Brown"
5728,8c76e6356,3,2,12,3,3,3,2,2,2,1,3,0,0,1.0,41401,Domestic Long Hair,"Black, White"
5729,f6549ffdd,3,1,29,2,2,1,1,1,3,1,1,0,0,1.0,41326,Mixed Breed,"Brown, Cream"
5730,f58143fd5,2,2,9,2,3,1,1,1,1,1,1,0,0,2.0,41326,Domestic Short Hair,"Black, White"
5731,a65853183,2,2,2,1,2,2,2,1,2,2,1,0,1,3.0,41332,Domestic Medium Hair,"Golden, White"
5732,ab41920c4,4,2,6,1,1,1,3,3,3,1,1,1,0,3.0,41326,Tabby,Golden
5733,355cc5db7,4,2,6,2,2,1,2,2,2,1,1,0,0,1.0,41326,Domestic Short Hair,"Black, Yellow"
5734,ef50eab33,3,2,1,3,1,1,3,3,2,1,2,0,1,4.0,41326,Domestic Short Hair,"Black, White"
5735,ec250ea11,0,2,24,2,3,3,2,1,2,1,1,0,0,1.0,41401,Maine Coon,"Brown, Gray"
5736,a2ee6f2da,1,1,2,3,2,1,2,2,2,1,2,0,0,3.0,41326,Terrier,"Black, Brown"
5737,8a29d1df0,3,2,1,3,1,1,2,2,2,1,3,0,0,3.0,41326,American Shorthair,"Black, Brown"
5738,9f194db92,3,2,3,3,2,1,1,1,1,1,5,100,0,5.0,41326,Domestic Short Hair,"Brown, Yellow"
5739,f5e793c38,3,1,4,2,1,1,1,1,2,1,2,0,0,1.0,41326,Mixed Breed,"Brown, Cream"
5740,d440e9ebf,4,1,60,1,2,2,1,1,2,1,1,0,0,5.0,41401,Mixed Breed,"Golden, Cream"
5741,31dcdb872,3,2,11,2,1,1,1,1,1,1,1,0,0,1.0,41401,Mixed Breed,"Black, Gray"
5742,2cba60aeb,1,2,2,2,1,1,3,3,3,1,1,0,0,2.0,41401,Domestic Short Hair,"Yellow, Cream"
5743,e08644762,4,2,1,1,3,2,2,2,2,1,3,0,0,0.0,41326,Domestic Short Hair,"Black, Brown"
5744,d0b337200,1,1,2,1,2,2,2,2,1,1,1,0,0,3.0,41326,Mixed Breed,"Black, Brown"
5745,fbc8619d9,3,2,4,1,1,3,3,3,3,1,1,0,0,3.0,41401,Domestic Long Hair,Yellow
5746,02af3813e,4,1,24,1,2,1,3,3,3,1,1,0,0,2.0,41401,Mixed Breed,"Brown, White"
5747,8d83c952c,3,2,2,3,1,1,1,1,2,1,2,80,0,15.0,41401,Domestic Short Hair,"Black, Cream"
5748,0322aa5b0,4,1,2,2,2,2,2,2,2,1,1,0,0,1.0,41326,Mixed Breed,White
5749,21b933087,4,2,3,2,2,1,2,2,3,2,1,0,0,1.0,41326,Domestic Short Hair,"Black, Brown"
5750,bad270818,3,1,2,2,2,1,2,1,2,1,1,5,0,1.0,41327,Mixed Breed,Black
5751,3ac6d621b,1,2,3,2,3,2,2,2,3,1,1,0,0,2.0,41326,Domestic Short Hair,Black
5752,98c36e1bc,4,1,5,1,3,1,2,2,2,1,1,0,0,0.0,41326,Mixed Breed,"Black, Brown"
5753,cda71c00a,2,1,84,2,2,2,1,1,1,1,1,0,0,7.0,41326,Mixed Breed,White
5754,355e8bc38,3,1,2,2,2,2,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,Yellow
5755,b888f72cc,1,1,3,2,2,1,2,2,2,1,1,0,0,5.0,41326,Mixed Breed,Black
5756,3bc0357ce,3,2,1,3,1,1,3,3,2,1,3,0,0,4.0,41326,Domestic Short Hair,"Golden, Gray"
5757,3f0dca87f,4,2,3,2,2,1,1,1,2,1,2,0,0,2.0,41336,Domestic Short Hair,White
5758,acde4eb5b,0,2,2,1,2,2,1,1,2,1,1,0,0,2.0,41326,Domestic Short Hair,"Brown, White"
5759,344b9632c,2,2,5,2,2,1,2,2,2,1,3,0,0,1.0,41401,Domestic Short Hair,"Black, Brown"
5760,70503cc75,1,2,1,3,1,1,2,2,2,1,5,0,0,14.0,41401,Domestic Medium Hair,"Black, Gray"
5761,eb8baed62,2,2,2,1,1,1,2,2,2,2,1,0,0,17.0,41326,Mixed Breed,"Black, Gray"
5762,faca11616,3,1,2,1,2,1,1,1,2,1,1,0,0,8.0,41326,Mixed Breed,"Brown, Cream"
5763,816112569,4,1,3,1,1,1,1,1,3,1,1,210,0,5.0,41326,Mixed Breed,"Brown, Golden"
5764,33a373ca9,1,1,60,2,1,3,1,1,3,1,1,0,0,5.0,41401,Mixed Breed,White
5765,9bbd8c277,4,2,1,3,2,1,2,2,2,1,4,0,0,5.0,41326,Domestic Short Hair,"Black, Gray"
5766,07218c870,3,2,2,2,1,2,2,2,2,1,1,0,0,1.0,41401,Domestic Short Hair,"Black, White"
5767,024bc29f1,2,2,14,1,1,3,2,2,2,1,1,0,0,2.0,41401,Mixed Breed,"Golden, White"
5768,4ffa77f1c,1,2,24,2,2,3,1,1,1,1,1,150,0,1.0,41336,Domestic Long Hair,Brown
5769,aa3c0fe1e,2,1,24,1,2,1,1,1,2,1,1,1,0,3.0,41327,Mixed Breed,"Black, Brown"
5770,43021e4ed,2,1,2,1,2,1,1,1,3,1,2,1,0,2.0,41326,Mixed Breed,"Brown, Cream"
5771,6de0087e7,1,2,2,3,1,1,2,2,2,1,4,0,0,5.0,41326,Mixed Breed,"Black, Brown"
5772,2d79572ae,4,1,96,1,3,1,1,1,2,2,1,0,0,1.0,41326,Doberman Pinscher,Black
5773,62dc0532f,2,2,36,2,2,2,2,2,2,1,1,0,0,3.0,41401,Domestic Medium Hair,"Black, Gray"
5774,73a2be705,2,1,30,1,1,2,1,1,1,2,1,200,0,5.0,41326,Poodle,Brown
5775,37fadf608,4,1,22,2,1,1,1,1,2,1,1,80,0,3.0,41326,Mixed Breed,"Brown, Golden"
5776,f0133d72c,0,2,9,1,3,3,1,1,1,1,1,0,0,3.0,41326,Mixed Breed,"Black, Gray"
5777,7711871ae,1,2,2,3,1,1,2,2,1,1,3,0,0,5.0,41401,Mixed Breed,"Black, Brown"
5778,d72bc7206,0,1,1,1,2,2,2,2,3,1,1,250,0,1.0,41326,Mixed Breed,"Black, Gray"
5779,ce0294cec,3,1,84,1,1,3,1,1,1,1,1,50,0,4.0,41326,Mixed Breed,Cream
5780,91e996718,1,2,2,1,1,1,2,1,2,1,3,0,0,5.0,41401,Domestic Short Hair,"Golden, Gray"
5781,9a591a8d9,3,2,30,1,4,3,1,1,1,1,1,0,0,3.0,41326,Tabby,"Golden, Yellow"
5782,3a94fdf2d,4,1,24,1,2,1,1,1,2,1,1,0,0,2.0,41401,Mixed Breed,Brown
5783,2514503e7,2,2,3,2,2,1,1,1,2,1,1,50,0,11.0,41401,Domestic Short Hair,Cream
5784,29f557bd3,4,2,3,3,1,2,2,2,2,1,4,0,0,10.0,41326,Domestic Medium Hair,"Black, Cream"
5785,a804fded8,4,1,3,2,2,1,1,1,3,1,1,100,0,2.0,41327,Mixed Breed,"Black, Cream"
5786,7f5233804,2,1,1,2,3,3,2,1,2,1,1,0,0,4.0,41326,Mixed Breed,"Black, Brown"
5787,43b6e3f2a,2,2,2,3,1,2,2,2,2,1,5,0,0,6.0,41332,Domestic Medium Hair,"Black, Brown"
5788,11a3fb06e,4,1,14,1,2,1,1,1,3,1,1,500,0,2.0,41330,American Bulldog,Brown
5789,9d8f22942,1,2,24,2,3,2,1,1,1,1,1,0,0,5.0,41401,Domestic Medium Hair,"Black, Yellow"
5790,393b4d104,4,1,3,2,2,2,2,2,2,1,1,0,0,0.0,41326,Mixed Breed,"Black, Brown"
5791,23baf0395,1,1,2,1,2,1,2,2,2,1,1,0,0,2.0,41401,Rottweiler,"Black, Brown"
5792,4158fbb67,3,2,3,2,2,1,2,2,2,1,1,0,0,1.0,41401,Mixed Breed,"Black, Yellow"
5793,8d0b0238c,3,1,8,2,2,2,1,1,2,1,1,0,0,2.0,41326,Mixed Breed,"Brown, White"
5794,305524cba,4,1,18,1,2,2,2,2,2,1,1,0,0,2.0,41332,Mixed Breed,Yellow
5795,39e0f5513,1,2,2,1,2,1,2,1,2,1,1,0,0,3.0,41401,Domestic Short Hair,"Yellow, White"
5796,fc19f9c36,3,1,1,3,1,1,1,1,2,1,3,0,0,3.0,41326,Mixed Breed,"Black, Brown"
5797,4546c89b3,3,2,8,2,2,1,3,3,1,1,1,0,0,1.0,41326,Domestic Short Hair,"Brown, White"
5798,3c59aa98d,3,2,9,1,2,2,1,1,1,1,1,0,0,2.0,41326,Domestic Short Hair,"Black, Cream"
5799,6b574c312,1,1,1,2,2,2,2,2,2,2,1,50,0,5.0,41326,Mixed Breed,Brown
5800,656c5e0ff,4,1,17,2,2,2,2,1,2,1,1,0,0,0.0,41326,Mixed Breed,White
5801,0d4750032,2,1,12,2,2,2,3,1,3,1,1,0,0,8.0,41326,Mixed Breed,"Brown, Golden"
5802,888116751,1,2,15,1,3,2,1,1,1,1,1,0,0,1.0,41326,Mixed Breed,"Brown, Cream"
5803,81573a25f,2,2,3,1,2,2,2,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Black, Brown"
5804,47aacf137,2,1,3,3,2,1,2,1,2,1,4,0,0,6.0,41326,Mixed Breed,"Black, Brown"
5805,2857efde3,4,1,2,2,2,2,1,1,2,1,1,0,0,3.0,41401,Mixed Breed,Black
5806,a6af385f0,1,1,5,2,2,1,1,1,1,1,1,0,0,5.0,41401,Labrador Retriever,Cream
5807,983160271,2,1,1,2,1,1,2,2,2,1,1,0,0,1.0,41401,Mixed Breed,"Black, White"
5808,b7006ed96,3,1,1,3,1,2,1,1,2,1,4,0,0,14.0,41401,Mixed Breed,"Black, Brown"
5809,74d40e344,2,1,7,2,2,1,2,1,1,1,1,0,0,5.0,41326,Mixed Breed,Brown
5810,588ac0ef1,0,2,4,2,1,1,2,2,2,1,1,0,0,2.0,41401,Siamese,"Brown, White"
5811,97fe7f730,1,2,36,2,3,3,1,1,2,2,1,0,0,1.0,41326,Oriental Long Hair,"Black, Gray"
5812,594c46c16,3,2,5,2,2,2,2,1,2,2,1,100,0,6.0,41327,Domestic Long Hair,Gray
5813,3f1b7bea6,2,2,15,2,1,2,2,2,2,1,1,0,0,5.0,41326,American Wirehair,"Black, Brown"
5814,871a00e21,1,1,2,2,2,1,2,2,2,1,1,0,0,1.0,41326,Mixed Breed,Black
5815,0ac2e7d16,1,1,2,3,3,1,2,1,2,1,2,50,0,20.0,41326,Mixed Breed,"Black, Brown"
5816,851c46a9c,3,2,2,3,1,2,2,2,2,1,7,0,0,5.0,41330,Domestic Medium Hair,"Golden, White"
5817,36ed4f417,3,2,8,2,2,1,1,1,1,1,1,0,0,1.0,41326,Domestic Short Hair,Brown
5818,e65ac2a2e,2,2,2,1,1,1,2,2,2,1,1,0,0,5.0,41326,Domestic Short Hair,"Brown, White"
5819,24737dbd5,3,1,3,1,2,1,3,3,2,1,1,0,0,2.0,41326,Mixed Breed,Brown
5820,21a1b528f,2,1,36,1,2,3,3,1,2,1,1,0,0,5.0,41326,Terrier,White
5821,0f258665b,1,1,3,3,2,1,2,2,2,1,3,0,0,5.0,41326,Mixed Breed,"Black, Brown"
5822,3d011c364,4,1,14,2,2,1,1,1,1,1,1,0,0,5.0,41326,Mixed Breed,"Brown, Golden"
5823,51572cdd3,4,2,24,2,2,1,1,1,1,1,1,0,0,4.0,41326,Domestic Short Hair,"Black, Yellow"
5824,5e27bdcde,3,1,5,1,2,1,1,1,2,1,1,0,0,3.0,41330,Mixed Breed,"Black, Brown"
5825,591fa7c31,4,1,84,2,2,1,1,1,1,1,1,100,0,1.0,41327,Beagle,"Black, Brown"
5826,f729f19c5,4,2,48,2,3,1,1,1,3,1,1,0,0,1.0,41401,Domestic Short Hair,"Brown, Cream"
5827,6a1240a5d,3,2,4,1,2,1,2,2,2,1,1,0,1,5.0,41342,Domestic Short Hair,"Black, White"
5828,f0ebfa37d,3,1,3,2,2,1,2,2,2,1,1,0,0,3.0,41401,Mixed Breed,"Black, Brown"
5829,aa4b23487,2,2,3,2,1,1,2,2,2,1,1,0,0,14.0,41326,Mixed Breed,"Cream, Gray"
5830,ab519bf92,4,1,3,1,2,2,1,1,2,1,1,0,0,2.0,41326,Mixed Breed,Golden
5831,01a985b44,4,2,3,3,1,2,2,2,2,1,2,0,0,2.0,41401,Tabby,"Brown, Gray"
5832,9d6c6055b,3,1,0,2,1,2,3,3,3,2,1,0,0,3.0,41326,Terrier,Black
5833,8f860b014,2,1,2,1,2,2,2,1,2,1,1,0,0,3.0,41327,Mixed Breed,"Black, White"
5834,e15b26ed8,2,1,1,3,2,2,2,2,2,1,2,0,0,5.0,41327,Mixed Breed,Black
5835,a93eb0d6f,0,1,32,2,1,1,1,1,1,1,1,500,0,3.0,41326,Poodle,Brown
5836,47ad7a82a,4,1,1,2,2,2,2,2,2,1,1,0,0,1.0,41327,Mixed Breed,"Black, Brown"
5837,ab293b191,4,1,2,3,2,1,1,1,2,1,5,0,0,11.0,41401,Mixed Breed,"Black, Brown"
5838,3712c63fd,2,1,12,1,2,1,3,3,3,1,1,0,0,2.0,41326,Mixed Breed,Brown
5839,3e6fa700b,4,1,24,2,2,1,1,1,1,1,1,0,0,7.0,41326,Mixed Breed,"Black, Brown"
5840,078fb1715,2,1,1,2,2,2,2,2,2,1,1,0,0,3.0,41327,Mixed Breed,"Brown, White"
5841,11757c072,2,2,24,2,2,2,2,2,2,1,1,100,0,5.0,41326,Siamese,"Brown, Cream"
5842,5c716a537,1,2,2,2,2,2,1,1,2,1,1,50,0,2.0,41326,Mixed Breed,"Brown, Yellow"
5843,baf60f1bb,4,1,36,1,2,2,3,3,3,1,1,0,0,1.0,41401,Mixed Breed,Black
5844,b1c66fa13,2,1,2,1,3,2,1,1,2,1,1,0,0,2.0,41326,Mixed Breed,"Black, Brown"
5845,9162433d5,3,1,48,1,1,1,1,1,1,1,1,0,0,3.0,41326,Mixed Breed,Brown
5846,caaf719c3,4,1,2,2,2,1,2,1,2,1,1,0,0,1.0,41327,Mixed Breed,Brown
5847,5da236a17,0,2,2,2,1,1,3,3,3,1,1,0,0,5.0,41401,Domestic Short Hair,Brown
5848,026c5716f,2,2,3,2,1,1,1,1,2,1,1,0,0,3.0,41327,Domestic Short Hair,"Black, Yellow"
5849,105fd5ad7,4,2,9,3,2,2,2,3,3,1,2,0,0,3.0,41330,Mixed Breed,"Black, Yellow"
5850,8f13a2d89,2,2,2,2,1,1,2,2,2,1,1,0,0,11.0,41326,Domestic Short Hair,"Black, Yellow"
5851,9697ebf42,1,1,3,1,3,2,3,1,2,1,1,0,0,1.0,41326,Mixed Breed,Black
5852,869c8208d,3,2,4,1,2,2,2,2,2,1,1,0,0,1.0,41326,Domestic Short Hair,Golden
5853,e08649ba2,4,1,4,2,2,1,1,1,3,1,1,0,0,2.0,41327,Mixed Breed,Black
5854,5de1d0c34,4,1,8,1,2,2,1,1,1,1,2,0,0,1.0,41326,Mixed Breed,"Black, Brown"
5855,e9feaab54,1,1,1,2,2,2,2,2,2,1,1,0,0,5.0,41326,Mixed Breed,"Black, White"
5856,5e951b28f,2,1,12,3,2,2,3,3,3,1,2,0,0,2.0,41401,Mixed Breed,Brown
5857,ae16e308d,2,2,2,1,2,1,1,1,2,1,1,0,0,5.0,41326,Domestic Short Hair,"Brown, Golden"
5858,bbf029a0a,3,2,18,1,1,1,3,1,3,1,1,0,0,6.0,41401,Domestic Short Hair,Brown
5859,6efbd2584,4,2,12,3,2,1,3,3,3,1,2,0,0,2.0,41401,Domestic Short Hair,"Black, Brown"
5860,4bcc7910d,4,1,3,2,2,1,2,2,2,1,2,0,0,2.0,41326,Mixed Breed,"Black, Brown"
5861,270bd311c,2,1,3,2,2,1,1,1,2,1,1,200,0,2.0,41401,Mixed Breed,"Black, Brown"
5862,ad491b969,2,1,2,2,2,1,2,2,2,1,1,20,0,1.0,41327,Mixed Breed,White
5863,ad2423b1f,4,1,12,2,3,2,2,2,3,1,1,100,0,1.0,41401,Mixed Breed,"Black, Brown"
5864,799ea79a2,2,2,5,1,2,1,1,1,2,1,1,120,0,5.0,41326,Mixed Breed,"Yellow, White"
5865,14f54fdb9,1,2,1,1,2,2,2,2,2,1,1,0,0,3.0,41326,Domestic Medium Hair,"Black, White"
5866,3085ca2c6,1,1,24,1,2,2,1,1,2,1,1,0,0,4.0,41326,Poodle,Cream
5867,f6ad159f1,2,1,2,2,2,1,1,1,2,1,2,0,0,2.0,41326,Mixed Breed,"Brown, Gray"
5868,32141c266,1,2,2,1,2,2,1,1,2,1,1,0,0,2.0,41326,Domestic Short Hair,Brown
5869,5b73a7ea8,3,1,1,2,2,1,3,3,2,1,1,0,0,1.0,41326,Mixed Breed,Brown
5870,a878a916e,2,2,2,1,1,1,3,1,3,1,1,0,0,5.0,41401,Domestic Short Hair,"Golden, Cream"
5871,b988d6443,1,2,2,3,2,2,2,2,2,1,4,0,0,3.0,41326,Domestic Medium Hair,"Black, Gray"
5872,c3b05e0f0,3,1,3,1,2,1,1,1,1,1,1,0,3,5.0,41326,Mixed Breed,White
5873,d9303d3bc,2,1,0,1,2,1,2,1,2,1,1,0,0,4.0,41326,Mixed Breed,"Brown, White"
5874,76d876216,2,2,10,2,2,1,2,2,2,1,1,0,0,2.0,41326,Mixed Breed,Brown
5875,f66047cfa,2,2,4,1,2,2,2,2,2,1,1,0,0,5.0,41401,Domestic Short Hair,"Black, Yellow"
5876,624fadbd4,3,1,2,1,2,2,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,"Brown, White"
5877,16349e686,4,1,2,2,1,1,2,2,2,1,1,0,0,2.0,41326,Mixed Breed,Brown
5878,977cfb864,2,2,2,1,1,2,2,3,2,1,1,0,0,5.0,41326,Domestic Medium Hair,"Brown, Yellow"
5879,a94208b35,4,1,4,2,2,2,2,1,2,1,1,0,0,7.0,41401,Mixed Breed,"Brown, White"
5880,c66def50c,1,1,3,2,3,1,1,1,2,1,1,0,0,2.0,41401,Mixed Breed,"Black, White"
5881,3bfb759ce,4,1,84,3,1,2,1,1,1,1,2,0,0,1.0,41326,Australian Terrier,"Black, Golden"
5882,ccccfeabe,2,2,8,1,2,1,1,1,3,1,1,0,0,3.0,41401,Domestic Short Hair,White
5883,88c193102,4,1,60,1,3,1,1,1,1,1,1,0,0,5.0,41326,Mixed Breed,"Cream, Gray"
5884,6967987d5,1,2,2,2,1,1,2,1,2,1,1,0,0,2.0,41325,Domestic Short Hair,"Black, Gray"
5885,c39c602a7,1,2,1,1,1,1,2,2,2,1,1,0,1,6.0,41326,Domestic Short Hair,"Black, Gray"
